"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000117410",652.486518567938,0.402476648089969,0.158977257796711,2.53166178400579,0.0113523433244395,0.0712247029454129
"ENSG00000117411",1086.55116212194,-0.260608582108753,0.120948221083786,-2.15471198975484,0.0311843789756356,0.145319206026462
"ENSG00000117419",711.871711989735,0.184578522965545,0.095269556444395,1.93743447386864,0.0526922559905031,0.20784468142836
"ENSG00000117425",40.5684547427139,-0.286854738743558,0.391256144101571,-0.733163537667258,0.463458691314645,0.744730172940084
"ENSG00000117448",820.267791485797,-0.14172428768418,0.138960260100625,-1.01989077727369,0.307780264027533,0.610988082188266
"ENSG00000117450",4022.59693099561,-0.0047214415344171,0.13427757875388,-0.0351618012346732,0.97195072158205,0.992239308962803
"ENSG00000117461",219.71542270997,-1.56107740731664,0.351027826360312,-4.447161421654,8.70124520209552e-06,0.000191263220008326
"ENSG00000117472",3.49913939768217,-0.968315311727733,1.06635103734944,-0.908064303228523,0.363844248953848,NA
"ENSG00000117475",500.111574341149,0.165289369660458,0.176691705260485,0.935467623773186,0.349547360960241,0.65320922679056
"ENSG00000117477",7.52024053050269,-0.303455465340043,0.656467942522089,-0.462254811977863,0.643898600671431,NA
"ENSG00000117479",264.991226017554,1.07574323694015,0.316783047809535,3.39583587057012,0.000684193732251738,0.00765296460483941
"ENSG00000117480",29.7592363633795,0.282361692255974,0.410507065106744,0.687836376659075,0.491555825773369,0.764177066448129
"ENSG00000117481",304.04285888252,-0.0146094520446507,0.145258997383316,-0.1005751953946,0.919887688049668,0.978629735565245
"ENSG00000117500",2249.75988525745,0.370911971091028,0.109250759395199,3.39505165130529,0.000686156544776126,0.00766925525508076
"ENSG00000117501",0.26921551059835,1.7862987310989,3.51183999163274,0.508650375687649,0.610997311860404,NA
"ENSG00000117505",1095.92288163377,0.0615086122077861,0.0949627876816432,0.647712790551072,0.517170729955276,0.781535691994877
"ENSG00000117507",4.98722146339594,-0.730969273653748,0.923261141783639,-0.791725374948192,0.42852082322734,NA
"ENSG00000117519",6549.88235677663,0.358180113545972,0.192994096674349,1.85591227772293,0.0634660626733922,0.235933608048239
"ENSG00000117523",5541.12897113843,-0.308381885812824,0.127930430139504,-2.41054364842316,0.0159287652056278,0.0913100488414964
"ENSG00000117525",510.22179978867,0.415608223984357,0.325562193869033,1.27658626158401,0.201748354699831,0.481462209752486
"ENSG00000117528",1027.06646936428,-0.0338208497203336,0.120831180223091,-0.2799016748648,0.779552942207792,0.928316504932931
"ENSG00000117533",1284.46744035338,-0.0497065049964139,0.107746851404913,-0.461326751995904,0.644564194503264,0.863022824444574
"ENSG00000117543",373.12141339415,-0.217374591413874,0.165339872481011,-1.31471367524394,0.188606148828599,0.464009116960548
"ENSG00000117560",0.531786797579413,-2.46241293530068,3.4502800031214,-0.713684956894218,0.475422010466376,NA
"ENSG00000117569",288.737514630801,-0.412399463257739,0.181978687064004,-2.26619649757498,0.023439354996186,0.118844670712165
"ENSG00000117586",41.4859376305059,0.261771494017398,0.400037941977574,0.654366665130162,0.512875605424559,0.779009231185934
"ENSG00000117592",3679.0181345896,0.441744092099413,0.115794266326233,3.81490471086768,0.000136235493207208,0.00205506627950514
"ENSG00000117593",316.355245158565,0.000684535453983078,0.116527466841928,0.00587445580458436,0.995312889368516,0.99850721877094
"ENSG00000117594",777.221727278937,1.19843810872196,0.757145856283486,1.58283651528464,0.113458731569466,0.342628692884184
"ENSG00000117595",65.8972227546936,0.388241761527637,0.715928537857551,0.542291221815892,0.587617901857483,0.828397386543012
"ENSG00000117597",645.473138320234,0.232504847573506,0.16271554553565,1.42890371542629,0.153031909420708,0.410424697746878
"ENSG00000117598",1.53553335308304,-0.929059744421217,1.36872318288079,-0.678778408988292,0.497278276168247,NA
"ENSG00000117600",39.3685220739571,-2.02434021831497,0.608432170235317,-3.32714198450756,0.000877416545924166,0.00936467483299612
"ENSG00000117601",2.16845152720339,0.404557217213764,1.16710407584141,0.346633368512661,0.728866773959268,NA
"ENSG00000117602",341.260996487816,0.777889390672222,0.278203040796974,2.79612109358613,0.00517200177456831,0.0391699823777352
"ENSG00000117614",1159.14085026221,0.070018489880192,0.115544317236789,0.605988174534806,0.544522605852635,0.799963133074052
"ENSG00000117616",1504.01549494699,0.253553908549571,0.147281788092162,1.72155642482361,0.0851499025506323,0.284993430746812
"ENSG00000117620",495.206354975869,0.402205984319746,0.138427909945068,2.9055266707368,0.00366635601519796,0.0299821608262274
"ENSG00000117625",774.477689643928,-0.189972394014072,0.109944447294073,-1.72789439293778,0.084007159776724,0.28298230311799
"ENSG00000117632",1229.93209595246,-0.0891482601021189,0.192230507529466,-0.463757086467943,0.642821792137296,0.862101878964348
"ENSG00000117640",1257.75611720956,-0.0852227458681334,0.0784326987269883,-1.08657163722978,0.277226165415824,0.577999762558184
"ENSG00000117643",979.32800204593,-0.424456918554935,0.252906006125549,-1.67831885472986,0.0932848691679624,0.303501470150116
"ENSG00000117650",13.3846829670829,-0.303981807938134,0.542315001271169,-0.560526275735707,0.57512052235934,0.820495450573479
"ENSG00000117676",6.78713956027015,0.251813929600308,0.688813391890912,0.365576413822378,0.71468117762569,NA
"ENSG00000117682",687.289101552548,0.167702489778085,0.0992268885947445,1.69009118549513,0.0910105109625827,0.298280499573321
"ENSG00000117691",751.53621027463,-0.0219990191247152,0.124669484197024,-0.176458732194228,0.859933566843745,0.960024610780519
"ENSG00000117697",369.693955393458,-0.252223994030215,0.113213508396498,-2.22786130032181,0.0258897655435904,0.127035478738004
"ENSG00000117707",13.6443777868275,-0.561167914884307,0.836821053051618,-0.67059488147186,0.50247864414009,0.772459465912873
"ENSG00000117713",1585.25829755935,-0.0217511999771169,0.100396450912018,-0.216653076672784,0.82847871877154,0.948613457004232
"ENSG00000117724",132.511853957514,-0.446981115579582,0.219662304617919,-2.03485580449073,0.0418653840670028,0.177257825466804
"ENSG00000117748",548.587393074103,-0.204911278733958,0.311453633726344,-0.657919049722829,0.510590149080198,0.777252769908494
"ENSG00000117751",739.977381952781,0.0726720163335297,0.0885079602889499,0.82107887354176,0.411601342893477,0.706845504814377
"ENSG00000117758",1730.78698028405,0.814249098308215,0.152468229306999,5.34045093859327,9.27156672220301e-08,3.45007071272149e-06
"ENSG00000117791",313.959432994314,0.335148710210375,0.215501922051977,1.55520056164297,0.119898310598277,0.354937434325821
"ENSG00000117834",18.6553805999838,0.0646457674996335,0.445741962312308,0.145029575327125,0.884687520914755,0.966741197949814
"ENSG00000117859",1580.71213985414,0.338235146022053,0.183752221353839,1.84071323617219,0.0656635932192651,0.241670745882326
"ENSG00000117862",1105.26288439117,0.220373730848078,0.087934456525742,2.50611352540247,0.0122066420475374,0.0750891932615572
"ENSG00000117868",5021.7314299502,0.50319833426363,0.14074486977659,3.57525169522965,0.000349891119288392,0.00447559206218133
"ENSG00000117877",78.2181513229125,0.475089814407747,0.384608674758059,1.23525506726182,0.216735590642613,0.502649650550775
"ENSG00000117899",1684.26343541853,0.283246676193788,0.109592553018544,2.58454309523987,0.00975081179975474,0.0631904341922488
"ENSG00000117906",1699.1163364878,0.303659439110957,0.154085949697569,1.97071465443126,0.048756523382637,0.197490651679604
"ENSG00000117971",5.26016271673561,-0.390428018465306,0.930848604239292,-0.419432350961488,0.674900185120697,NA
"ENSG00000117983",3.5132105448044,-5.17020627200804,2.69205091517158,-1.92054550041024,0.0547890316217508,NA
"ENSG00000117984",9124.71306937884,-0.0457419632814772,0.0616428022835711,-0.742048732162655,0.458057810283823,0.740371988980629
"ENSG00000118004",3.26801988947452,-1.44373244466689,1.04352414780007,-1.38351608605371,0.166506678434492,NA
"ENSG00000118007",1907.21823937659,0.0069863832235551,0.133930804344736,0.0521641250325969,0.958397918073123,0.990104479222647
"ENSG00000118017",6.36813798830134,-0.471271880750438,1.30601625155572,-0.360846873221572,0.71821392041194,NA
"ENSG00000118046",1090.2670494429,-0.0711310001918449,0.0910681931134936,-0.781074025518416,0.434758957796757,0.723881312206672
"ENSG00000118058",2778.81394006427,-0.259693134485452,0.14159426837177,-1.83406530131292,0.0666443013549368,0.243857923174805
"ENSG00000118094",4.34000847773509,1.64219337715369,1.15799727953404,1.4181323274045,0.156152134662141,NA
"ENSG00000118096",408.902646656435,-0.171971592512064,0.120465348715471,-1.42756065827898,0.153418354161074,0.411242650224683
"ENSG00000118113",2.04743970406304,-0.494547017129788,1.55217730333419,-0.318615029396103,0.750018455176573,NA
"ENSG00000118137",0.626861240889239,-0.270345300393428,2.96567429129077,-0.0911581225178181,0.927366949746394,NA
"ENSG00000118156",4.90989489456548,-0.780493275226022,1.11130702661533,-0.70232011184447,0.482479553595537,NA
"ENSG00000118160",2.29948701253142,2.07404097473508,1.35891755738928,1.52624488767345,0.126948888307111,NA
"ENSG00000118162",168.135741411191,0.0801042094796977,0.217294260376755,0.368643927091352,0.71239314898149,0.898177840193691
"ENSG00000118181",4047.72133651272,-0.0238366885339337,0.143631833894659,-0.165956862678616,0.868190897928929,0.962595056357171
"ENSG00000118193",20.4684266875337,-0.0524425043156577,0.46286675777611,-0.113299353290401,0.909793229939545,0.97493939485137
"ENSG00000118194",8.23759085066107,2.54463859001103,0.818105271663703,3.11040483193103,0.00186831089335416,NA
"ENSG00000118197",237.026951294546,0.3293623925442,0.136835842170404,2.40698918733616,0.0160846460792883,0.0919946997246301
"ENSG00000118200",1653.62374672517,0.00642145149381452,0.115245104634905,0.055719950223982,0.955564906210861,0.98926083246526
"ENSG00000118217",1357.51491069497,0.112716955775158,0.139072548636182,0.810490329547562,0.417658420787581,0.711682806348775
"ENSG00000118231",0,NA,NA,NA,NA,NA
"ENSG00000118242",90.4736516153227,-0.0932547047387953,0.307671839525197,-0.303097952944628,0.761815214136669,0.9207335311076
"ENSG00000118245",0,NA,NA,NA,NA,NA
"ENSG00000118246",467.070827019176,0.0589473808521034,0.104895701305789,0.561961835597644,0.574142021814818,0.820301951093102
"ENSG00000118257",2023.01656206223,0.954507338451561,0.206513308972224,4.62201367651293,3.80032952468771e-06,9.22371645054413e-05
"ENSG00000118260",781.840466637753,-0.553333808132011,0.1822391424798,-3.03630603504044,0.00239496144476453,0.0214879686498571
"ENSG00000118263",560.385026771235,0.258811385999652,0.183407947894527,1.41112415776271,0.158208007968023,0.419397341291082
"ENSG00000118271",0,NA,NA,NA,NA,NA
"ENSG00000118276",54.5772219747793,-0.199564996561616,0.604085306125491,-0.330358965096495,0.741128743676284,0.912329905143243
"ENSG00000118292",193.863701475378,-0.194993788748798,0.304940680398725,-0.639448264147092,0.52253135971594,0.784314910098902
"ENSG00000118298",11.6174785434399,0.383313100830824,0.525656497481679,0.729208337892149,0.465874231685686,0.74647325845109
"ENSG00000118307",10.5957072374264,0.205874572037776,0.614754032101473,0.334889339943026,0.737708563759208,0.910273420664359
"ENSG00000118308",1.59348384027296,-1.03514996928875,1.65167857046119,-0.626726039679566,0.530838831772154,NA
"ENSG00000118322",13.1265984660825,0.211158733587891,0.601426410236098,0.351096543141492,0.725515921252834,0.904431527481618
"ENSG00000118363",1205.29541004504,0.177866965988895,0.133468355104492,1.33265271644087,0.182645796821084,0.455486677565507
"ENSG00000118369",428.591408305547,-0.264165098159992,0.140116484185476,-1.88532491159505,0.0593859848203579,0.226150550692562
"ENSG00000118402",106.185699218546,-0.166457984438194,0.197524233480578,-0.842721834708759,0.399384032635224,0.697816240685333
"ENSG00000118407",189.853473356778,-0.570356265968574,0.372348588281907,-1.53178039052146,0.125576636643138,0.364131373149594
"ENSG00000118412",403.001435438282,-0.0650014979508572,0.124241847448671,-0.523185217265156,0.600845367639506,0.838150786856436
"ENSG00000118418",573.344528724878,-0.305421297475496,0.185433614472409,-1.64706543818645,0.0995445961414311,0.315926845884739
"ENSG00000118420",46.8107398635341,-0.648228287492865,0.318366125238901,-2.0361094856007,0.0417393624514001,0.176872592145063
"ENSG00000118432",0.352774857992581,2.06291481406131,3.49593231062477,0.590090033434497,0.55513029031888,NA
"ENSG00000118434",0,NA,NA,NA,NA,NA
"ENSG00000118454",805.049127726668,0.268558078508872,0.105905007657444,2.53583928134484,0.0112178204397473,0.0705980655328396
"ENSG00000118473",800.346295497355,-0.0494098944946456,0.444890439733434,-0.111060814263059,0.911568122139624,0.975805711747569
"ENSG00000118482",1843.63399066669,-0.124484176572922,0.120056943898392,-1.03687610671048,0.299793600555184,0.602922379092903
"ENSG00000118491",0.244875598953481,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000118492",15.2128153494811,0.375204045448758,0.529755605586639,0.708258754587912,0.47878458546464,0.755365286772883
"ENSG00000118495",1427.58280304483,-0.170222901470929,0.151343846469239,-1.12474279887902,0.260698039863713,0.558928625953559
"ENSG00000118496",907.790847014178,0.203110601741347,0.171744585744165,1.18263176018781,0.236955119636487,0.528992524601208
"ENSG00000118503",354.648718608129,0.483430397735734,0.12559686038604,3.84906434961701,0.000118569858807997,0.00183052039923253
"ENSG00000118507",103.319466670868,0.756488295404596,0.193385614654109,3.91181265864919,9.16059623659086e-05,0.00148223536328172
"ENSG00000118508",704.488476816987,-0.338142111803831,0.180866637358511,-1.86956597823827,0.0615441134587057,0.231401588463778
"ENSG00000118513",0.816607116574908,-0.841361484677305,2.28119540148816,-0.368824820586801,0.712258302822974,NA
"ENSG00000118514",8.74919277351606,-0.664311147664625,0.71019582558366,-0.935391512782654,0.349586569206381,NA
"ENSG00000118515",2784.07575593244,0.516962568924903,0.186090307689793,2.77801985145118,0.00546912767947512,0.0407089064667912
"ENSG00000118518",1076.73838744903,-0.00656154745200465,0.172567630859815,-0.0380230488146118,0.969669305017245,0.992206041786783
"ENSG00000118520",0.367341924600803,2.10448980878486,3.49377277856627,0.602354515352448,0.546938179926894,NA
"ENSG00000118523",12096.381754345,1.37736320966705,0.600770826828254,2.29265994312471,0.0218675904022525,0.112839746726444
"ENSG00000118526",7656.28464222193,0.521063414981305,0.227575061906298,2.28963319010695,0.0220425893020738,0.113510715736113
"ENSG00000118557",7.55289469278857,0.382006109339079,0.699264756421951,0.546296815091549,0.58486192517931,NA
"ENSG00000118564",961.016662202759,0.103799283748472,0.125098439402616,0.829740836449647,0.406685327626425,0.703495033392032
"ENSG00000118579",1386.23145399909,0.391192842476375,0.132084371935896,2.9616890835975,0.00305956567743789,0.0260467241061253
"ENSG00000118596",1280.34404557968,0.29050049004856,0.147296071359142,1.97222157636677,0.048584317620814,0.196951148385232
"ENSG00000118600",281.069897856257,0.0991892225546358,0.168138592589304,0.58992537660236,0.555240680104003,0.80810302711658
"ENSG00000118620",113.217527990234,0.151343061741565,0.184589681961665,0.819889064942403,0.412279351097692,0.707383135307665
"ENSG00000118640",21.9404453980567,-0.726753042359575,0.536693471517793,-1.35413058091481,0.175694721304001,0.44511285487081
"ENSG00000118655",142.381889693584,0.373307363387748,0.174197947950195,2.14300666443259,0.0321125632354635,0.148185487568889
"ENSG00000118680",5800.4251385365,0.506143960766418,0.14475649393266,3.49651989362131,0.000471369345715516,0.00573404718141486
"ENSG00000118689",5353.974568445,1.27540191065423,0.16075559561814,7.93379481286503,2.12549156813616e-15,2.90005133328128e-13
"ENSG00000118690",66.5068971710691,0.596077516597443,0.336431871498858,1.77176292466532,0.0764339193718952,0.266235443626346
"ENSG00000118702",0,NA,NA,NA,NA,NA
"ENSG00000118705",5327.41388485128,0.0720314722587226,0.0982114628618593,0.733432434053441,0.463294723230198,0.744661251562499
"ENSG00000118707",248.192789655173,-0.549288976563708,0.190455217931132,-2.88408468158813,0.00392553177758554,0.0316571771946395
"ENSG00000118729",12.5317994565874,-4.73198851717066,1.35566822533952,-3.49052107936333,0.000482079581053573,0.00582224501998115
"ENSG00000118733",0,NA,NA,NA,NA,NA
"ENSG00000118762",3859.84062993835,0.832477167891708,0.270556552144962,3.07690632990353,0.00209161016563023,0.0192217451204308
"ENSG00000118777",32.1046127639528,0.0188814116160724,0.407769631233773,0.0463041143082276,0.963067860084861,0.990620217559726
"ENSG00000118785",1.28224337270762,1.46324298167492,2.09287190824557,0.699155536423411,0.484454834432796,NA
"ENSG00000118804",355.901017126723,0.517455199190694,0.287370385787226,1.80065596450786,0.0717571223542963,0.25600980401786
"ENSG00000118816",4979.3716282334,0.086516022990085,0.11380443209857,0.760216640026379,0.447125100084366,0.733408419559063
"ENSG00000118849",2894.355073716,0.20021519360864,0.969687113507951,0.206474017051067,0.836420658851499,0.95230723788197
"ENSG00000118855",2371.50667184644,-0.125712889785002,0.253524866839454,-0.495860194513425,0.619993051984233,0.848272052835308
"ENSG00000118873",1332.59341275148,-0.123301058314265,0.102472121121317,-1.20326442904689,0.228874009464172,0.518906717565103
"ENSG00000118894",133.366580366474,-0.0700761089423896,0.235752938373191,-0.29724384105644,0.766280353229153,0.922294570709979
"ENSG00000118898",4942.43361651211,0.0197962155917352,0.393457192788896,0.050313518101972,0.959872551526183,0.990104479222647
"ENSG00000118900",1343.56178071232,0.107340717870582,0.168476471173283,0.637125867624443,0.524042860360028,0.78518181647526
"ENSG00000118903",0,NA,NA,NA,NA,NA
"ENSG00000118922",807.745292941562,-0.194569853552478,0.161730222193952,-1.20305191517726,0.228956231316467,0.518937761641408
"ENSG00000118939",328.215106458407,-0.261449233853029,0.155856568649391,-1.67749897305371,0.0934449501090334,0.303826485487615
"ENSG00000118946",0.42524045733259,-2.14242232366249,3.46667780952537,-0.618004453074862,0.536572403226801,NA
"ENSG00000118960",1026.96182133782,0.307931852841184,0.124474828894824,2.4738483721988,0.0133666413690334,0.0803863782637398
"ENSG00000118961",324.506441020991,-0.282183578991399,0.18396766797969,-1.5338759364094,0.125060176989604,0.363468888986289
"ENSG00000118965",490.779463352257,0.0813927835584301,0.144987392059498,0.561378354367731,0.574539636843655,0.820375451174157
"ENSG00000118971",3160.39152950414,-0.511854411052748,0.246770552644824,-2.07421187644483,0.0380596377203999,0.166113317946817
"ENSG00000118972",13.4684194669545,0.0154797358873576,0.509404346283161,0.0303879148270024,0.975757682977034,0.992776846899755
"ENSG00000118976",0.28602334731239,0.695546456598815,3.52545350230414,0.197292761383528,0.843598443602933,NA
"ENSG00000118985",6157.10855260632,0.186794117678624,0.227869966418261,0.819739962289543,0.412364363379915,0.707383135307665
"ENSG00000118990",0.400733687828249,2.25700152871258,3.48306869400713,0.647992252520288,0.516989961236609,NA
"ENSG00000118997",95.4532467671582,-0.896079952194441,0.39367127070545,-2.27621373179884,0.0228332204359547,0.116551777385418
"ENSG00000119004",680.892478040732,0.0136314571916922,0.141780378115387,0.0961448782468216,0.923405508689448,0.979848296697805
"ENSG00000119013",412.539501035136,0.111472874413757,0.170610658596746,0.65337579334497,0.51351404049432,0.77911942930139
"ENSG00000119041",681.660192715403,-0.142037761398731,0.12804134124298,-1.10931172713343,0.267295727798261,0.566656466615994
"ENSG00000119042",317.584829264569,-0.113319912014281,0.312108951259859,-0.363078058341019,0.716546574743618,0.899643652891005
"ENSG00000119048",1353.06952751274,0.301267725149305,0.155084385315865,1.94260514709913,0.0520638845413084,0.206199668247415
"ENSG00000119121",11.8024736241175,0.029366089482233,0.829973429731182,0.0353819633620612,0.971775166858375,0.992239308962803
"ENSG00000119125",9.3598946884258,-0.691183961806547,0.701377697848259,-0.985466124638714,0.324395163091792,NA
"ENSG00000119138",1717.46623459215,2.1278754711662,0.211771523708258,10.0479773385284,9.37723130922094e-24,3.94494911605975e-21
"ENSG00000119139",5612.32457620331,1.99088279980597,0.256122999142509,7.77315120653505,7.65572624550827e-15,9.82592999900193e-13
"ENSG00000119147",1.32991412384756,1.09553950261045,2.1785556088066,0.50287424299928,0.615052691191533,NA
"ENSG00000119185",1773.09009447443,0.177317681091927,0.243086892528179,0.729441555847656,0.465731605851793,0.746379521500934
"ENSG00000119203",650.982136232755,0.128237067964142,0.137038222626018,0.9357759135136,0.349388575393318,0.65320922679056
"ENSG00000119227",175.669433480607,0.412561571360977,0.283943558400392,1.45297034975951,0.146231986555749,0.400268107064309
"ENSG00000119231",700.74170216597,0.0162249488054656,0.187294645812577,0.0866279371472353,0.930967258738592,0.98165419018283
"ENSG00000119242",261.239093685416,-0.121984329580797,0.145437583073786,-0.838740076689185,0.401615183686915,0.699447559301788
"ENSG00000119280",2828.89719352447,0.515155484761389,0.29600706798927,1.74034859458174,0.0817978260498196,0.278151393629378
"ENSG00000119283",6.03936355803578,-0.0269246620469541,0.810063550371475,-0.0332377157750242,0.973485021888182,NA
"ENSG00000119285",1427.34710181112,0.177845804032642,0.112207893235413,1.58496696537668,0.112973840087019,0.341938878256518
"ENSG00000119314",691.443986586312,0.0458150005997217,0.154138950944054,0.297231817909223,0.766289531760522,0.922294570709979
"ENSG00000119318",8831.5716066876,0.431837529367039,0.268795022053231,1.60656817997738,0.108149127407632,0.333743314344596
"ENSG00000119321",1262.34212216839,0.0365638595451951,0.104092942058542,0.351261659264386,0.725392056004556,0.904431527481618
"ENSG00000119326",1639.25200435147,0.286988106690659,0.289985299058718,0.989664329958146,0.3223382153214,0.628209016991714
"ENSG00000119328",289.364812302626,-0.060340722161504,0.189747006297139,-0.31800618802392,0.750480243020273,0.916319193852147
"ENSG00000119333",347.012175335676,-0.178759438167759,0.170500433772368,-1.04843978524077,0.294436031373937,0.598307417103248
"ENSG00000119335",4143.41140075304,-0.028265883401661,0.107001172570745,-0.26416423972338,0.791653365136252,0.932679129909649
"ENSG00000119383",1810.88564925221,-0.222578498763816,0.125407368871024,-1.77484386099136,0.0759236718904354,0.265006686052234
"ENSG00000119392",657.912092511924,0.338412043739785,0.124210297921422,2.72450875171293,0.00643972236301916,0.0458707692792774
"ENSG00000119396",1819.78127015977,0.0103338522636395,0.09027818444999,0.114466770976813,0.908867786146891,0.974460621271558
"ENSG00000119397",256.510775721384,-0.117499771788553,0.161932990049871,-0.72560737470707,0.468079498838567,0.748186175188401
"ENSG00000119401",733.445432020646,0.0918085164455611,0.118115492544658,0.777277514301091,0.436995058330066,0.725292072154395
"ENSG00000119402",2003.68197001848,-0.0290512981853955,0.0959616556018184,-0.302738609533171,0.762089071502735,0.920903184367906
"ENSG00000119403",675.419604997416,-0.093159329164895,0.256053728283013,-0.363827270899673,0.715986997016522,0.899643652891005
"ENSG00000119408",2489.10637188514,-0.538718714575117,0.245934129791143,-2.19050001328656,0.0284879938375353,0.136147259914633
"ENSG00000119411",1.72367965557563,-0.651972920866677,1.27309803465087,-0.512115252024149,0.608570350728414,NA
"ENSG00000119414",1050.31565745296,0.0768410696145761,0.141176643163586,0.544290244424764,0.586241759096015,0.827767242355878
"ENSG00000119421",398.862659945003,0.138280826723396,0.138474487025487,0.998601473049291,0.317987786286933,0.622292934916087
"ENSG00000119431",121.576719325483,-0.111622536836414,0.433675358044975,-0.257387316954352,0.796879792763584,0.935054192407568
"ENSG00000119440",0,NA,NA,NA,NA,NA
"ENSG00000119446",476.894885807633,0.180592169699534,0.19092773464026,0.945866613039749,0.344216624345779,0.649168018421443
"ENSG00000119457",1.27624923684067,-0.823187802324212,1.70561976130299,-0.482632659987092,0.6293565849677,NA
"ENSG00000119471",1711.57250190225,0.163009811947112,0.124554953425582,1.3087380908099,0.190623084226532,0.466540607481896
"ENSG00000119487",2942.30613372171,0.148117066282425,0.145235974425239,1.01983731557272,0.307805622498597,0.610988082188266
"ENSG00000119508",218.387702989375,2.08258665926883,0.339541619958438,6.13352395362829,8.59534694772354e-10,4.91232186880275e-08
"ENSG00000119509",332.082351446242,-0.0721219965287712,0.163605034799999,-0.440829932996486,0.659336121751783,0.870923893339685
"ENSG00000119514",434.285429582523,-1.12882714672819,0.400617277723243,-2.81771957800586,0.0048366031041274,0.0371525264875079
"ENSG00000119522",431.725886499193,-0.245465655234019,0.15169974470829,-1.61810196652629,0.105640624790415,0.328932414155188
"ENSG00000119523",802.028795708802,0.389964475588741,0.0951012203884009,4.1005202035904,4.12222443263536e-05,0.000737084876413962
"ENSG00000119535",17.7947142689328,1.37177201193496,0.860551224246671,1.59406200733235,0.110922147339991,0.338425575105856
"ENSG00000119537",2606.17063445417,0.478166692800927,0.171864869378682,2.78222474744008,0.00539876391356994,0.0402978213262773
"ENSG00000119541",1394.24582980686,0.333792220865253,0.120866937320723,2.76165035918406,0.00575100291236675,0.0421786630061958
"ENSG00000119547",1.35699615178915,-1.41183151985839,1.71717703298076,-0.822181692826201,0.410973496440112,NA
"ENSG00000119559",459.204669832569,0.0876477333742481,0.125101200049258,0.700614649097987,0.48354353383875,0.758362439121732
"ENSG00000119574",292.434993968523,0.107314585017068,0.173672048885353,0.617915120514933,0.53663129123844,0.794093472081543
"ENSG00000119596",2268.19573066994,-0.0195949029737147,0.102024356275772,-0.192061030218604,0.847694399962278,0.955902842252771
"ENSG00000119599",191.594092181209,-0.328579179176823,0.190108376279547,-1.72837823144447,0.0839204356349239,0.282798547524259
"ENSG00000119608",15.6063675397738,0.0199474448946557,0.584718525013627,0.0341146107765113,0.97278575755212,0.992310924639783
"ENSG00000119614",0,NA,NA,NA,NA,NA
"ENSG00000119616",892.478515548864,-0.0884117936838077,0.0817109625207937,-1.0820065136463,0.279249633648444,0.580618950364709
"ENSG00000119630",720.968882851156,-1.18854257166079,0.424100906613557,-2.80249948332177,0.00507082976411178,0.038591817476117
"ENSG00000119632",315.702473622985,-0.181236078216634,0.183404095324038,-0.988179014740249,0.32306498375603,0.628897066707593
"ENSG00000119636",175.017988137479,-0.0799278968493088,0.182370551149321,-0.438271948763623,0.661189157894086,0.872502378348518
"ENSG00000119638",3848.32112617649,0.0696319200725032,0.109249123987771,0.637368223476989,0.523885021623247,0.78518181647526
"ENSG00000119640",133.579239693127,-0.618550820235388,0.325244518339806,-1.90180244510422,0.0571969865186812,0.220647297165513
"ENSG00000119650",302.573848633824,0.19527633189242,0.143787924845464,1.35808575095783,0.174436476030678,0.44318745671609
"ENSG00000119655",4030.85654502852,-0.168509385762832,0.185023118070321,-0.910747735311582,0.362428306230645,0.663835819160529
"ENSG00000119660",0,NA,NA,NA,NA,NA
"ENSG00000119661",283.722129510727,0.084551135536558,0.285064543018558,0.296603480184673,0.76676925357708,0.922294570709979
"ENSG00000119669",1390.64962419652,-0.0495885128003932,0.129515404377205,-0.382877334467257,0.70181071763658,0.893013427123082
"ENSG00000119673",411.404085043505,0.786982148658032,0.214507789628132,3.66878121313139,0.000243709525844933,0.00330141392569008
"ENSG00000119681",30290.1165805076,-0.233593856756756,0.148211504269725,-1.5760845145438,0.115006327314651,0.345178523024255
"ENSG00000119682",1115.13259775408,-0.0301006355166525,0.135893855620705,-0.221501078022738,0.824702297304545,0.947233888836998
"ENSG00000119684",361.941907780439,-0.0621510816565572,0.200770524028813,-0.30956278047886,0.756893463648053,0.919239053138393
"ENSG00000119685",525.44602183336,0.365662118812418,0.171580853626092,2.13113591105723,0.0330779469954122,0.15114866431794
"ENSG00000119686",72.6349980121909,0.746175013295892,0.412147838928005,1.81045475147144,0.070225295244495,0.252447684898618
"ENSG00000119688",608.937402269117,-0.146535747961646,0.182146253374035,-0.804494988215521,0.421111162629298,0.713857934202709
"ENSG00000119689",4579.77921291452,0.223026522132607,0.14462497999666,1.5421023542251,0.123048722971791,0.361008829378698
"ENSG00000119698",47.243916342433,0.103351374030592,0.439917285336315,0.234933651110299,0.814260230602624,0.94271781186484
"ENSG00000119699",246.881974564326,0.168752360255486,0.275314067334073,0.612944924643889,0.539912757001558,0.796268567645139
"ENSG00000119703",28.8429318664762,-0.804215685599414,0.328961531392478,-2.44471042615593,0.0144968485282088,0.0849639517383464
"ENSG00000119705",281.808002045857,0.050439267414694,0.158177753372209,0.31887712614052,0.749819690259964,0.916074440503937
"ENSG00000119707",2691.98737284325,-0.082287264132322,0.117337514262158,-0.701286921320612,0.48312397407172,0.758072170256548
